date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
5/29/2017,5/29/2017 8:39,-999,,Monday
5/29/2017,5/29/2017 8:45,225,,Monday
5/29/2017,5/29/2017 8:52,225,,Monday
5/29/2017,5/29/2017 9:03,225,,Monday
5/29/2017,5/29/2017 9:10,225,,Monday
5/29/2017,5/29/2017 9:17,225,,Monday
5/29/2017,5/29/2017 9:24,225,,Monday
5/29/2017,5/29/2017 9:30,225,,Monday
5/29/2017,5/29/2017 9:38,225,,Monday
5/29/2017,5/29/2017 9:52,225,,Monday
5/29/2017,5/29/2017 9:59,225,,Monday
5/29/2017,5/29/2017 10:03,225,,Monday
5/29/2017,5/29/2017 10:10,225,,Monday
5/29/2017,5/29/2017 10:17,225,,Monday
5/29/2017,5/29/2017 10:24,225,,Monday
5/29/2017,5/29/2017 10:38,225,,Monday
5/29/2017,5/29/2017 10:45,225,,Monday
5/29/2017,5/29/2017 10:52,200,,Monday
5/29/2017,5/29/2017 10:59,200,,Monday
5/29/2017,5/29/2017 11:03,200,,Monday
5/29/2017,5/29/2017 11:10,200,,Monday
5/29/2017,5/29/2017 11:17,200,,Monday
5/29/2017,5/29/2017 11:24,200,,Monday
5/28/2017,5/28/2017 8:08,,84,Sunday
5/29/2017,5/29/2017 11:38,200,,Monday
5/29/2017,5/29/2017 11:45,200,,Monday
5/29/2017,5/29/2017 11:52,160,,Monday
5/29/2017,5/29/2017 11:59,160,,Monday
5/29/2017,5/29/2017 12:03,160,,Monday
5/29/2017,5/29/2017 12:10,160,,Monday
5/29/2017,5/29/2017 12:24,160,,Monday
5/29/2017,5/29/2017 12:38,160,,Monday
5/29/2017,5/29/2017 12:45,160,,Monday
5/29/2017,5/29/2017 12:52,160,,Monday
5/29/2017,5/29/2017 12:59,160,,Monday
5/29/2017,5/29/2017 13:03,110,,Monday
5/29/2017,5/29/2017 13:10,110,,Monday
5/29/2017,5/29/2017 13:17,95,,Monday
5/29/2017,5/29/2017 13:24,95,,Monday
5/29/2017,5/29/2017 13:30,90,,Monday
5/29/2017,5/29/2017 13:38,85,,Monday
5/29/2017,5/29/2017 13:52,85,,Monday
5/29/2017,5/29/2017 13:59,90,,Monday
