date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
7/1/2018,7/1/2018 7:02,90,,Sunday
7/1/2018,7/1/2018 7:09,105,,Sunday
7/1/2018,7/1/2018 7:16,180,,Sunday
7/1/2018,7/1/2018 7:23,180,,Sunday
7/1/2018,7/1/2018 7:29,200,,Sunday
7/1/2018,7/1/2018 7:37,200,,Sunday
7/1/2018,7/1/2018 7:39,200,,Sunday
7/1/2018,7/1/2018 7:44,200,,Sunday
7/1/2018,7/1/2018 7:51,225,,Sunday
7/1/2018,7/1/2018 7:51,225,,Sunday
7/1/2018,7/1/2018 7:57,245,,Sunday
7/1/2018,7/1/2018 7:58,245,,Sunday
7/1/2018,7/1/2018 8:02,245,,Sunday
7/1/2018,7/1/2018 8:09,265,,Sunday
7/1/2018,7/1/2018 8:16,265,,Sunday
7/1/2018,7/1/2018 8:23,265,,Sunday
7/1/2018,7/1/2018 8:29,265,,Sunday
7/1/2018,7/1/2018 8:37,265,,Sunday
7/1/2018,7/1/2018 8:44,275,,Sunday
7/1/2018,7/1/2018 8:51,275,,Sunday
7/1/2018,7/1/2018 8:58,275,,Sunday
7/1/2018,7/1/2018 9:02,275,,Sunday
7/1/2018,7/1/2018 9:09,275,,Sunday
7/1/2018,7/1/2018 9:16,275,,Sunday
7/1/2018,7/1/2018 9:23,295,,Sunday
7/1/2018,7/1/2018 9:29,200,,Sunday
7/1/2018,7/1/2018 9:37,200,,Sunday
7/1/2018,7/1/2018 9:44,150,,Sunday
7/1/2018,7/1/2018 9:45,150,,Sunday
7/1/2018,7/1/2018 9:51,150,,Sunday
7/1/2018,7/1/2018 9:58,150,,Sunday
7/1/2018,7/1/2018 10:02,150,,Sunday
7/1/2018,7/1/2018 10:09,150,,Sunday
7/1/2018,7/1/2018 10:16,120,,Sunday
7/1/2018,7/1/2018 10:23,120,,Sunday
7/1/2018,7/1/2018 10:29,120,,Sunday
7/1/2018,7/1/2018 10:37,100,,Sunday
7/1/2018,7/1/2018 10:44,100,,Sunday
7/1/2018,7/1/2018 10:51,100,,Sunday
